Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag
2023-04-15,SKU_2,WH_1,SUP_4,North,30,372,13,175,0,19.22,17.03,0,0
2023-04-16,SKU_2,WH_1,SUP_4,North,34,338,10,175,0,10.49,28.74,0,0
2023-04-17,SKU_2,WH_1,SUP_4,North,57,281,13,175,0,18.73,34.45,1,0
2023-04-18,SKU_2,WH_1,SUP_4,North,42,239,20,175,0,5.63,26.05,0,0
2023-04-19,SKU_2,WH_1,SUP_4,North,51,188,20,175,0,16.25,18.38,1,0
2023-04-20,SKU_2,WH_1,SUP_4,North,35,403,19,175,250,10.34,26.04,0,0
2023-04-21,SKU_2,WH_1,SUP_4,North,33,370,14,175,0,7.44,10.55,0,0
2023-04-22,SKU_2,WH_1,SUP_4,North,22,348,15,175,0,13.56,11.84,0,0
2023-04-23,SKU_2,WH_1,SUP_4,North,25,323,4,175,0,24.55,34.24,0,0
2023-04-24,SKU_2,WH_1,SUP_4,North,40,283,15,175,0,11.79,31.27,0,0
2023-04-25,SKU_2,WH_1,SUP_4,North,43,240,9,175,0,21.89,37.47,0,0
2023-04-26,SKU_2,WH_1,SUP_4,North,34,206,9,175,0,5.42,32.83,0,0
2023-04-27,SKU_2,WH_1,SUP_4,North,50,406,8,175,250,7.78,23.2,1,0
2023-04-28,SKU_2,WH_1,SUP_4,North,30,376,13,175,0,21.73,25.07,0,0
2023-04-29,SKU_2,WH_1,SUP_4,North,44,332,27,175,0,22.57,38.58,1,0
2023-04-30,SKU_2,WH_1,SUP_4,North,40,292,8,175,0,19.02,15.83,0,0
2023-05-01,SKU_2,WH_1,SUP_4,North,36,256,20,175,0,13.22,29.9,0,0
2023-05-02,SKU_2,WH_1,SUP_4,North,44,212,12,175,0,9.41,15.58,0,0
2023-05-03,SKU_2,WH_1,SUP_4,North,35,177,10,175,0,24.39,32.04,0,0
2023-05-04,SKU_2,WH_1,SUP_4,North,35,392,24,175,250,15.16,28.61,0,0
2023-05-05,SKU_2,WH_1,SUP_4,North,39,353,14,175,0,17.57,29.0,0,0
2023-05-06,SKU_2,WH_1,SUP_4,North,36,317,16,175,0,21.52,30.9,0,0
2023-05-07,SKU_2,WH_1,SUP_4,North,30,287,21,175,0,18.43,37.79,0,0
2023-05-08,SKU_2,WH_1,SUP_4,North,35,252,19,175,0,16.04,17.26,0,0
2023-05-09,SKU_2,WH_1,SUP_4,North,37,215,16,175,0,16.29,37.99,0,0
2023-05-10,SKU_2,WH_1,SUP_4,North,45,420,15,175,250,8.86,24.14,0,0
2023-05-11,SKU_2,WH_1,SUP_4,North,36,384,3,175,0,13.26,15.98,0,0
2023-05-12,SKU_2,WH_1,SUP_4,North,31,353,11,175,0,22.07,31.76,0,0
2023-05-13,SKU_2,WH_1,SUP_4,North,20,333,16,175,0,15.88,16.95,0,0
2023-05-14,SKU_2,WH_1,SUP_4,North,21,312,12,175,0,21.25,20.29,0,0
2023-05-15,SKU_2,WH_1,SUP_4,North,41,271,23,175,0,19.29,17.21,0,0
2023-05-16,SKU_2,WH_1,SUP_4,North,33,238,13,175,0,22.53,31.87,0,0
2023-05-17,SKU_2,WH_1,SUP_4,North,30,208,17,175,0,22.8,13.45,0,0
2023-05-18,SKU_2,WH_1,SUP_4,North,62,396,15,175,250,6.09,19.42,1,0
2023-05-19,SKU_2,WH_1,SUP_4,North,31,365,13,175,0,6.74,24.62,0,0
2023-05-20,SKU_2,WH_1,SUP_4,North,30,335,8,175,0,21.59,15.71,0,0
2023-05-21,SKU_2,WH_1,SUP_4,North,18,317,17,175,0,13.62,19.37,0,0
2023-05-22,SKU_2,WH_1,SUP_4,North,33,284,17,175,0,24.72,33.74,0,0
2023-05-23,SKU_2,WH_1,SUP_4,North,37,247,4,175,0,5.82,32.34,0,0
2023-05-24,SKU_2,WH_1,SUP_4,North,42,205,5,175,0,14.28,28.58,0,0
2023-05-25,SKU_2,WH_1,SUP_4,North,27,178,18,175,0,7.26,27.89,0,0
2023-05-26,SKU_2,WH_1,SUP_4,North,28,150,13,175,0,15.63,21.87,0,0
2023-05-27,SKU_2,WH_1,SUP_4,North,22,378,19,175,250,15.71,28.55,0,0
2023-05-28,SKU_2,WH_1,SUP_4,North,27,351,25,175,0,13.58,11.61,0,0
2023-05-29,SKU_2,WH_1,SUP_4,North,38,313,9,175,0,12.75,14.15,1,0
2023-05-30,SKU_2,WH_1,SUP_4,North,43,270,14,175,0,22.11,22.55,0,0
2023-05-31,SKU_2,WH_1,SUP_4,North,35,235,18,175,0,14.95,15.35,0,0
2023-06-01,SKU_2,WH_1,SUP_4,North,33,202,20,175,0,11.52,15.75,0,0
2023-06-02,SKU_2,WH_1,SUP_4,North,20,182,16,175,0,22.03,12.53,0,0
2023-06-03,SKU_2,WH_1,SUP_4,North,19,413,19,175,250,19.8,33.67,0,0
2023-06-04,SKU_2,WH_1,SUP_4,North,23,390,11,175,0,15.36,32.44,0,0
2023-06-05,SKU_2,WH_1,SUP_4,North,31,359,15,175,0,19.77,19.19,0,0
2023-06-06,SKU_2,WH_1,SUP_4,North,28,331,18,175,0,6.85,25.97,0,0
2023-06-07,SKU_2,WH_1,SUP_4,North,34,297,14,175,0,21.23,24.47,0,0
2023-06-08,SKU_2,WH_1,SUP_4,North,48,249,10,175,0,19.24,36.95,1,0
2023-06-09,SKU_2,WH_1,SUP_4,North,22,227,17,175,0,11.57,24.62,0,0
2023-06-10,SKU_2,WH_1,SUP_4,North,36,191,7,175,0,10.59,14.09,1,0
2023-06-11,SKU_2,WH_1,SUP_4,North,21,420,18,175,250,12.71,25.2,0,0
2023-06-12,SKU_2,WH_1,SUP_4,North,32,388,18,175,0,7.74,12.09,0,0
2023-06-13,SKU_2,WH_1,SUP_4,North,24,364,10,175,0,19.49,35.09,0,0
2023-06-14,SKU_2,WH_1,SUP_4,North,37,327,12,175,0,5.82,11.49,0,0
2023-06-15,SKU_2,WH_1,SUP_4,North,29,298,12,175,0,18.46,20.12,0,0
2023-06-16,SKU_2,WH_1,SUP_4,North,23,275,6,175,0,14.51,33.49,0,0
2023-06-17,SKU_2,WH_1,SUP_4,North,28,247,14,175,0,7.28,17.66,0,0
2023-06-18,SKU_2,WH_1,SUP_4,North,24,223,14,175,0,14.33,33.76,0,0
2023-06-19,SKU_2,WH_1,SUP_4,North,17,206,8,175,0,19.38,26.43,0,0
2023-06-20,SKU_2,WH_1,SUP_4,North,28,178,13,175,0,12.87,28.5,0,0
2023-06-21,SKU_2,WH_1,SUP_4,North,38,390,8,175,250,17.34,36.54,0,0
2023-06-22,SKU_2,WH_1,SUP_4,North,29,361,20,175,0,15.33,18.54,0,0
2023-06-23,SKU_2,WH_1,SUP_4,North,26,335,19,175,0,10.8,16.04,0,0
2023-06-24,SKU_2,WH_1,SUP_4,North,16,319,14,175,0,8.44,26.42,0,0
2023-06-25,SKU_2,WH_1,SUP_4,North,21,298,12,175,0,9.41,25.46,0,0
2023-06-26,SKU_2,WH_1,SUP_4,North,27,271,16,175,0,19.87,25.98,0,0
2023-06-27,SKU_2,WH_1,SUP_4,North,35,236,13,175,0,11.92,11.06,0,0
2023-06-28,SKU_2,WH_1,SUP_4,North,28,208,17,175,0,15.75,15.76,0,0
2023-06-29,SKU_2,WH_1,SUP_4,North,23,185,9,175,0,21.9,24.29,0,0
2023-06-30,SKU_2,WH_1,SUP_4,North,15,420,11,175,250,8.1,21.19,0,0
2023-07-01,SKU_2,WH_1,SUP_4,North,21,399,15,175,0,24.91,23.51,0,0
2023-07-02,SKU_2,WH_1,SUP_4,North,26,373,14,175,0,9.12,38.56,0,0
2023-07-03,SKU_2,WH_1,SUP_4,North,21,352,19,175,0,5.18,21.46,0,0
2023-07-04,SKU_2,WH_1,SUP_4,North,28,324,12,175,0,13.06,29.04,0,0
2023-07-05,SKU_2,WH_1,SUP_4,North,28,296,8,175,0,14.76,34.39,0,0
2023-07-06,SKU_2,WH_1,SUP_4,North,51,245,9,175,0,9.3,28.82,1,0
2023-07-07,SKU_2,WH_1,SUP_4,North,18,227,9,175,0,12.98,17.27,0,0
2023-07-08,SKU_2,WH_1,SUP_4,North,18,209,13,175,0,13.1,17.17,0,0
2023-07-09,SKU_2,WH_1,SUP_4,North,24,185,16,175,0,19.82,26.28,0,0
2023-07-10,SKU_2,WH_1,SUP_4,North,26,409,7,175,250,7.67,17.28,0,0
2023-07-11,SKU_2,WH_1,SUP_4,North,22,387,7,175,0,18.27,13.55,0,0
2023-07-12,SKU_2,WH_1,SUP_4,North,29,358,20,175,0,18.48,10.5,0,0
2023-07-13,SKU_2,WH_1,SUP_4,North,28,330,6,175,0,10.13,38.02,0,0
2023-07-14,SKU_2,WH_1,SUP_4,North,20,310,22,175,0,20.01,19.32,0,0
2023-07-15,SKU_2,WH_1,SUP_4,North,17,293,20,175,0,12.19,26.08,0,0
2023-07-16,SKU_2,WH_1,SUP_4,North,22,271,14,175,0,10.9,24.26,0,0
2023-07-17,SKU_2,WH_1,SUP_4,North,26,245,17,175,0,24.94,22.81,0,0
2023-07-18,SKU_2,WH_1,SUP_4,North,24,221,17,175,0,8.17,11.87,0,0
2023-07-19,SKU_2,WH_1,SUP_4,North,22,199,6,175,0,15.06,35.18,0,0
2023-07-20,SKU_2,WH_1,SUP_4,North,18,181,17,175,0,15.26,31.46,0,0
2023-07-21,SKU_2,WH_1,SUP_4,North,18,413,11,175,250,5.14,23.7,0,0
2023-07-22,SKU_2,WH_1,SUP_4,North,16,397,11,175,0,10.09,20.56,0,0
2023-07-23,SKU_2,WH_1,SUP_4,North,12,385,15,175,0,24.23,29.08,0,0
2023-07-24,SKU_2,WH_1,SUP_4,North,24,361,14,175,0,14.14,18.71,0,0
2023-07-25,SKU_2,WH_1,SUP_4,North,26,335,10,175,0,16.37,33.76,0,0
2023-07-26,SKU_2,WH_1,SUP_4,North,26,309,6,175,0,23.18,33.56,0,0
2023-07-27,SKU_2,WH_1,SUP_4,North,27,282,15,175,0,10.25,24.17,0,0
2023-07-28,SKU_2,WH_1,SUP_4,North,21,261,23,175,0,21.41,21.77,0,0
2023-07-29,SKU_2,WH_1,SUP_4,North,11,250,21,175,0,6.28,12.23,0,0
2023-07-30,SKU_2,WH_1,SUP_4,North,15,235,20,175,0,19.26,21.79,0,0
2023-07-31,SKU_2,WH_1,SUP_4,North,25,210,12,175,0,17.5,38.13,0,0
2023-08-01,SKU_2,WH_1,SUP_4,North,33,177,21,175,0,23.85,33.65,0,0
2023-08-02,SKU_2,WH_1,SUP_4,North,49,378,16,175,250,9.26,36.02,1,0
2023-08-03,SKU_2,WH_1,SUP_4,North,24,354,13,175,0,6.94,11.67,0,0
2023-08-04,SKU_2,WH_1,SUP_4,North,16,338,14,175,0,7.08,18.86,0,0
2023-08-05,SKU_2,WH_1,SUP_4,North,25,313,16,175,0,22.04,34.52,1,0
2023-08-06,SKU_2,WH_1,SUP_4,North,31,282,4,175,0,20.93,20.14,1,0
2023-08-07,SKU_2,WH_1,SUP_4,North,22,260,11,175,0,9.72,14.31,0,0
2023-08-08,SKU_2,WH_1,SUP_4,North,23,237,8,175,0,21.9,12.39,0,0
2023-08-09,SKU_2,WH_1,SUP_4,North,28,209,16,175,0,9.88,23.5,0,0
2023-08-10,SKU_2,WH_1,SUP_4,North,15,194,22,175,0,7.63,17.87,0,0
2023-08-11,SKU_2,WH_1,SUP_4,North,13,181,16,175,0,16.99,26.51,0,0
2023-08-12,SKU_2,WH_1,SUP_4,North,17,414,17,175,250,22.78,14.82,0,0
2023-08-13,SKU_2,WH_1,SUP_4,North,11,403,13,175,0,9.61,13.19,0,0
2023-08-14,SKU_2,WH_1,SUP_4,North,20,383,11,175,0,5.96,38.46,0,0
2023-08-15,SKU_2,WH_1,SUP_4,North,29,354,15,175,0,15.45,29.23,0,0
2023-08-16,SKU_2,WH_1,SUP_4,North,21,333,20,175,0,14.92,10.23,0,0
2023-08-17,SKU_2,WH_1,SUP_4,North,28,305,10,175,0,21.3,22.52,0,0
2023-08-18,SKU_2,WH_1,SUP_4,North,16,289,17,175,0,7.38,12.07,0,0
2023-08-19,SKU_2,WH_1,SUP_4,North,9,280,10,175,0,22.55,12.69,0,0
2023-08-20,SKU_2,WH_1,SUP_4,North,18,262,11,175,0,19.45,10.22,0,0
2023-08-21,SKU_2,WH_1,SUP_4,North,16,246,20,175,0,13.89,19.1,0,0
2023-08-22,SKU_2,WH_1,SUP_4,North,14,232,10,175,0,13.64,12.74,0,0
2023-08-23,SKU_2,WH_1,SUP_4,North,19,213,11,175,0,17.71,39.79,0,0
2023-08-24,SKU_2,WH_1,SUP_4,North,16,197,12,175,0,22.32,23.33,0,0
2023-08-25,SKU_2,WH_1,SUP_4,North,16,181,16,175,0,24.68,37.29,0,0
2023-08-26,SKU_2,WH_1,SUP_4,North,17,414,27,175,250,12.94,22.94,0,0
2023-08-27,SKU_2,WH_1,SUP_4,North,21,393,15,175,0,8.48,26.41,0,0
2023-08-28,SKU_2,WH_1,SUP_4,North,14,379,14,175,0,13.99,18.89,0,0
2023-08-29,SKU_2,WH_1,SUP_4,North,22,357,10,175,0,6.05,23.39,0,0
2023-08-30,SKU_2,WH_1,SUP_4,North,19,338,5,175,0,8.27,19.12,0,0
2023-08-31,SKU_2,WH_1,SUP_4,North,21,317,13,175,0,17.57,23.16,0,0
2023-09-01,SKU_2,WH_1,SUP_4,North,37,280,14,175,0,10.31,34.2,1,0
2023-09-02,SKU_2,WH_1,SUP_4,North,11,269,20,175,0,10.93,17.95,0,0
2023-09-03,SKU_2,WH_1,SUP_4,North,13,256,10,175,0,14.77,25.73,0,0
2023-09-04,SKU_2,WH_1,SUP_4,North,18,238,13,175,0,13.71,13.87,0,0
2023-09-05,SKU_2,WH_1,SUP_4,North,12,226,20,175,0,17.43,16.6,0,0
2023-09-06,SKU_2,WH_1,SUP_4,North,26,200,12,175,0,24.39,23.62,0,0
2023-09-07,SKU_2,WH_1,SUP_4,North,21,179,15,175,0,22.16,15.12,0,0
2023-09-08,SKU_2,WH_1,SUP_4,North,20,409,14,175,250,18.08,39.95,0,0
2023-09-09,SKU_2,WH_1,SUP_4,North,23,386,8,175,0,11.96,10.65,1,0
2023-09-10,SKU_2,WH_1,SUP_4,North,30,356,16,175,0,15.28,26.18,1,0
2023-09-11,SKU_2,WH_1,SUP_4,North,19,337,19,175,0,16.77,16.38,0,0
2023-09-12,SKU_2,WH_1,SUP_4,North,35,302,11,175,0,21.5,35.75,1,0
2023-09-13,SKU_2,WH_1,SUP_4,North,16,286,7,175,0,23.63,20.15,0,0
2023-09-14,SKU_2,WH_1,SUP_4,North,20,266,18,175,0,18.99,19.21,0,0
2023-09-15,SKU_2,WH_1,SUP_4,North,34,232,8,175,0,7.05,10.36,1,0
2023-09-16,SKU_2,WH_1,SUP_4,North,10,222,16,175,0,22.39,32.1,0,0
2023-09-17,SKU_2,WH_1,SUP_4,North,5,217,16,175,0,23.75,20.56,0,0
2023-09-18,SKU_2,WH_1,SUP_4,North,9,208,21,175,0,10.09,28.93,0,0
2023-09-19,SKU_2,WH_1,SUP_4,North,34,424,24,175,250,17.64,25.81,1,0
2023-09-20,SKU_2,WH_1,SUP_4,North,25,399,19,175,0,19.55,36.09,0,0
2023-09-21,SKU_2,WH_1,SUP_4,North,20,379,14,175,0,12.93,13.75,0,0
2023-09-22,SKU_2,WH_1,SUP_4,North,12,367,13,175,0,24.97,26.24,0,0
2023-09-23,SKU_2,WH_1,SUP_4,North,2,365,12,175,0,21.77,31.47,0,0
2023-09-24,SKU_2,WH_1,SUP_4,North,12,353,18,175,0,10.68,30.82,0,0
2023-09-25,SKU_2,WH_1,SUP_4,North,18,335,21,175,0,6.55,25.39,0,0
2023-09-26,SKU_2,WH_1,SUP_4,North,23,312,6,175,0,11.45,33.31,0,0
2023-09-27,SKU_2,WH_1,SUP_4,North,40,272,17,175,0,18.46,24.92,1,0
2023-09-28,SKU_2,WH_1,SUP_4,North,14,258,14,175,0,24.08,16.3,0,0
2023-09-29,SKU_2,WH_1,SUP_4,North,9,249,18,175,0,17.42,11.44,0,0
2023-09-30,SKU_2,WH_1,SUP_4,North,13,236,11,175,0,10.07,36.85,0,0
2023-10-01,SKU_2,WH_1,SUP_4,North,16,220,12,175,0,14.87,37.35,0,0
2023-10-02,SKU_2,WH_1,SUP_4,North,6,214,13,175,0,22.57,15.9,0,0
2023-10-03,SKU_2,WH_1,SUP_4,North,21,193,8,175,0,9.46,26.37,0,0
2023-10-04,SKU_2,WH_1,SUP_4,North,20,423,8,175,250,6.42,34.55,0,0
2023-10-05,SKU_2,WH_1,SUP_4,North,19,404,28,175,0,15.27,13.22,0,0
2023-10-06,SKU_2,WH_1,SUP_4,North,21,383,13,175,0,21.8,26.35,0,0
2023-10-07,SKU_2,WH_1,SUP_4,North,22,361,12,175,0,7.49,20.98,1,0
2023-10-08,SKU_2,WH_1,SUP_4,North,9,352,8,175,0,15.21,14.22,0,0
2023-10-09,SKU_2,WH_1,SUP_4,North,9,343,12,175,0,5.14,24.01,0,0
2023-10-10,SKU_2,WH_1,SUP_4,North,16,327,13,175,0,22.74,18.25,0,0
2023-10-11,SKU_2,WH_1,SUP_4,North,21,306,16,175,0,13.97,24.68,0,0
2023-10-12,SKU_2,WH_1,SUP_4,North,18,288,11,175,0,6.97,23.48,0,0
2023-10-13,SKU_2,WH_1,SUP_4,North,10,278,26,175,0,22.51,18.14,0,0
2023-10-14,SKU_2,WH_1,SUP_4,North,23,255,9,175,0,11.31,33.74,1,0
2023-10-15,SKU_2,WH_1,SUP_4,North,9,246,5,175,0,6.91,36.94,0,0
2023-10-16,SKU_2,WH_1,SUP_4,North,19,227,15,175,0,8.55,10.21,0,0
2023-10-17,SKU_2,WH_1,SUP_4,North,18,209,11,175,0,18.58,17.1,0,0
2023-10-18,SKU_2,WH_1,SUP_4,North,38,421,21,175,250,11.89,11.85,1,0
2023-10-19,SKU_2,WH_1,SUP_4,North,10,411,15,175,0,20.63,16.11,0,0
2023-10-20,SKU_2,WH_1,SUP_4,North,12,399,10,175,0,13.38,25.44,0,0
2023-10-21,SKU_2,WH_1,SUP_4,North,12,387,10,175,0,19.55,33.6,0,0
2023-10-22,SKU_2,WH_1,SUP_4,North,10,377,5,175,0,6.26,28.33,0,0
2023-10-23,SKU_2,WH_1,SUP_4,North,22,355,11,175,0,15.0,13.83,0,0
2023-10-24,SKU_2,WH_1,SUP_4,North,24,331,16,175,0,11.9,21.71,0,0
2023-10-25,SKU_2,WH_1,SUP_4,North,23,308,19,175,0,9.98,37.31,0,0
2023-10-26,SKU_2,WH_1,SUP_4,North,16,292,15,175,0,17.87,18.31,0,0
2023-10-27,SKU_2,WH_1,SUP_4,North,8,284,12,175,0,17.44,36.46,0,0
2023-10-28,SKU_2,WH_1,SUP_4,North,14,270,10,175,0,18.29,20.3,0,0
2023-10-29,SKU_2,WH_1,SUP_4,North,28,242,15,175,0,17.64,23.06,1,0
2023-10-30,SKU_2,WH_1,SUP_4,North,19,223,11,175,0,19.93,14.37,0,0
2023-10-31,SKU_2,WH_1,SUP_4,North,14,209,12,175,0,12.03,23.21,0,0
2023-11-01,SKU_2,WH_1,SUP_4,North,45,414,22,175,250,5.58,26.24,1,0
2023-11-02,SKU_2,WH_1,SUP_4,North,32,382,15,175,0,23.23,31.06,1,0
2023-11-03,SKU_2,WH_1,SUP_4,North,9,373,14,175,0,10.82,36.07,0,0
2023-11-04,SKU_2,WH_1,SUP_4,North,15,358,22,175,0,6.63,16.53,0,0
2023-11-05,SKU_2,WH_1,SUP_4,North,12,346,21,175,0,14.74,38.05,0,0
2023-11-06,SKU_2,WH_1,SUP_4,North,16,330,19,175,0,7.99,37.9,0,0
2023-11-07,SKU_2,WH_1,SUP_4,North,18,312,10,175,0,6.02,24.05,0,0
2023-11-08,SKU_2,WH_1,SUP_4,North,20,292,10,175,0,5.56,35.65,0,0
2023-11-09,SKU_2,WH_1,SUP_4,North,26,266,19,175,0,13.6,19.19,0,0
2023-11-10,SKU_2,WH_1,SUP_4,North,17,249,14,175,0,5.1,22.38,0,0
2023-11-11,SKU_2,WH_1,SUP_4,North,10,239,15,175,0,13.14,16.62,0,0
2023-11-12,SKU_2,WH_1,SUP_4,North,15,224,20,175,0,5.83,16.2,0,0
2023-11-13,SKU_2,WH_1,SUP_4,North,13,211,13,175,0,19.05,18.98,0,0
2023-11-14,SKU_2,WH_1,SUP_4,North,23,188,14,175,0,18.0,32.26,0,0
2023-11-15,SKU_2,WH_1,SUP_4,North,39,399,10,175,250,17.47,14.02,1,0
2023-11-16,SKU_2,WH_1,SUP_4,North,19,380,15,175,0,15.4,11.11,0,0
2023-11-17,SKU_2,WH_1,SUP_4,North,37,343,20,175,0,11.83,16.47,1,0
2023-11-18,SKU_2,WH_1,SUP_4,North,14,329,7,175,0,24.36,14.44,0,0
2023-11-19,SKU_2,WH_1,SUP_4,North,15,314,8,175,0,12.54,38.95,0,0
2023-11-20,SKU_2,WH_1,SUP_4,North,19,295,14,175,0,15.73,25.08,0,0
2023-11-21,SKU_2,WH_1,SUP_4,North,23,272,12,175,0,11.83,38.6,0,0
2023-11-22,SKU_2,WH_1,SUP_4,North,27,245,17,175,0,18.35,13.77,0,0
2023-11-23,SKU_2,WH_1,SUP_4,North,17,228,9,175,0,21.38,26.1,0,0
2023-11-24,SKU_2,WH_1,SUP_4,North,19,209,8,175,0,6.68,29.29,0,0
2023-11-25,SKU_2,WH_1,SUP_4,North,6,203,17,175,0,5.63,13.58,0,0
2023-11-26,SKU_2,WH_1,SUP_4,North,18,185,17,175,0,15.42,30.08,0,0
2023-11-27,SKU_2,WH_1,SUP_4,North,15,170,9,175,0,24.26,37.53,0,0
2023-11-28,SKU_2,WH_1,SUP_4,North,23,147,10,175,0,5.32,28.49,0,0
2023-11-29,SKU_2,WH_1,SUP_4,North,26,121,17,175,0,10.48,19.6,0,0
2023-11-30,SKU_2,WH_1,SUP_4,North,19,352,21,175,250,5.89,18.67,0,0
2023-12-01,SKU_2,WH_1,SUP_4,North,17,335,9,175,0,22.06,27.44,0,0
2023-12-02,SKU_2,WH_1,SUP_4,North,29,306,8,175,0,12.23,20.76,1,0
2023-12-03,SKU_2,WH_1,SUP_4,North,23,283,16,175,0,11.82,34.16,0,0
2023-12-04,SKU_2,WH_1,SUP_4,North,20,263,11,175,0,16.76,38.04,0,0
2023-12-05,SKU_2,WH_1,SUP_4,North,27,236,26,175,0,16.15,39.35,0,0
2023-12-06,SKU_2,WH_1,SUP_4,North,26,210,13,175,0,8.41,23.42,0,0
2023-12-07,SKU_2,WH_1,SUP_4,North,26,184,16,175,0,10.81,12.46,0,0
2023-12-08,SKU_2,WH_1,SUP_4,North,12,422,21,175,250,8.69,24.93,0,0
2023-12-09,SKU_2,WH_1,SUP_4,North,14,408,15,175,0,18.28,17.13,0,0
2023-12-10,SKU_2,WH_1,SUP_4,North,22,386,10,175,0,23.91,37.51,0,0
2023-12-11,SKU_2,WH_1,SUP_4,North,28,358,14,175,0,18.67,15.51,0,0
2023-12-12,SKU_2,WH_1,SUP_4,North,19,339,13,175,0,10.64,18.03,0,0
2023-12-13,SKU_2,WH_1,SUP_4,North,24,315,13,175,0,7.47,27.5,0,0
2023-12-14,SKU_2,WH_1,SUP_4,North,23,292,14,175,0,7.54,37.44,0,0
2023-12-15,SKU_2,WH_1,SUP_4,North,17,275,14,175,0,19.57,25.84,0,0
2023-12-16,SKU_2,WH_1,SUP_4,North,16,259,10,175,0,21.74,35.96,0,0
2023-12-17,SKU_2,WH_1,SUP_4,North,15,244,16,175,0,16.76,30.01,0,0
2023-12-18,SKU_2,WH_1,SUP_4,North,21,223,16,175,0,11.27,28.62,0,0
2023-12-19,SKU_2,WH_1,SUP_4,North,23,200,16,175,0,21.99,25.99,0,0
2023-12-20,SKU_2,WH_1,SUP_4,North,29,171,12,175,0,5.55,22.11,0,0
2023-12-21,SKU_2,WH_1,SUP_4,North,28,393,10,175,250,19.5,25.16,0,0
2023-12-22,SKU_2,WH_1,SUP_4,North,24,369,11,175,0,24.91,29.97,0,0
2023-12-23,SKU_2,WH_1,SUP_4,North,21,348,16,175,0,6.23,23.5,0,0
2023-12-24,SKU_2,WH_1,SUP_4,North,29,319,19,175,0,11.05,23.8,0,0
2023-12-25,SKU_2,WH_1,SUP_4,North,18,301,12,175,0,22.71,10.3,0,0
2023-12-26,SKU_2,WH_1,SUP_4,North,18,283,18,175,0,19.46,25.23,0,0
2023-12-27,SKU_2,WH_1,SUP_4,North,27,256,10,175,0,9.82,10.47,0,0
2023-12-28,SKU_2,WH_1,SUP_4,North,25,231,13,175,0,6.85,13.03,0,0
2023-12-29,SKU_2,WH_1,SUP_4,North,17,214,16,175,0,23.41,12.81,0,0
2023-12-30,SKU_2,WH_1,SUP_4,North,20,194,19,175,0,10.25,33.02,0,0
2023-12-31,SKU_2,WH_1,SUP_4,North,11,183,14,175,0,20.78,30.45,0,0
2024-01-01,SKU_2,WH_1,SUP_4,North,19,414,19,175,250,7.1,18.04,0,0
2024-01-02,SKU_2,WH_1,SUP_4,North,27,387,15,175,0,20.61,20.85,0,0
2024-01-03,SKU_2,WH_1,SUP_4,North,28,359,20,175,0,5.94,15.29,0,0
2024-01-04,SKU_2,WH_1,SUP_4,North,26,333,12,175,0,15.06,24.8,0,0
2024-01-05,SKU_2,WH_1,SUP_4,North,26,307,15,175,0,24.44,14.77,1,0
2024-01-06,SKU_2,WH_1,SUP_4,North,11,296,8,175,0,18.32,16.47,0,0
2024-01-07,SKU_2,WH_1,SUP_4,North,22,274,23,175,0,13.3,15.08,0,0
2024-01-08,SKU_2,WH_1,SUP_4,North,31,243,15,175,0,10.74,19.83,0,0
2024-01-09,SKU_2,WH_1,SUP_4,North,28,215,14,175,0,23.35,30.19,0,0
2024-01-10,SKU_2,WH_1,SUP_4,North,31,184,20,175,0,15.39,15.72,0,0
2024-01-11,SKU_2,WH_1,SUP_4,North,27,407,19,175,250,23.82,30.13,0,0
2024-01-12,SKU_2,WH_1,SUP_4,North,31,376,14,175,0,24.23,33.25,0,0
2024-01-13,SKU_2,WH_1,SUP_4,North,27,349,16,175,0,15.82,34.12,0,0
2024-01-14,SKU_2,WH_1,SUP_4,North,22,327,11,175,0,13.89,14.25,0,0
2024-01-15,SKU_2,WH_1,SUP_4,North,23,304,15,175,0,11.06,32.34,0,0
2024-01-16,SKU_2,WH_1,SUP_4,North,26,278,20,175,0,18.44,31.06,0,0
2024-01-17,SKU_2,WH_1,SUP_4,North,32,246,14,175,0,8.27,26.97,0,0
2024-01-18,SKU_2,WH_1,SUP_4,North,35,211,16,175,0,22.77,24.52,0,0
2024-01-19,SKU_2,WH_1,SUP_4,North,20,191,8,175,0,8.89,26.86,0,0
2024-01-20,SKU_2,WH_1,SUP_4,North,24,417,12,175,250,12.2,12.3,0,0
2024-01-21,SKU_2,WH_1,SUP_4,North,34,383,11,175,0,11.31,30.48,0,0
2024-01-22,SKU_2,WH_1,SUP_4,North,21,362,11,175,0,13.43,12.83,0,0
2024-01-23,SKU_2,WH_1,SUP_4,North,40,322,12,175,0,23.01,29.94,0,0
2024-01-24,SKU_2,WH_1,SUP_4,North,39,283,22,175,0,21.12,34.76,0,0
2024-01-25,SKU_2,WH_1,SUP_4,North,39,244,11,175,0,10.37,39.98,0,0
2024-01-26,SKU_2,WH_1,SUP_4,North,25,219,22,175,0,13.95,38.65,0,0
2024-01-27,SKU_2,WH_1,SUP_4,North,19,200,11,175,0,21.97,37.18,0,0
2024-01-28,SKU_2,WH_1,SUP_4,North,18,182,18,175,0,21.02,28.96,0,0
